days_ago,amount,merchant,account,category,detailed,tags
265,24.85,Newbury Comics,checking,shopping,GENERAL_MERCHANDISE_CLOTHING_AND_ACCESSORIES,
262,16.26,Target,checking,shopping,GENERAL_MERCHANDISE_CLOTHING_AND_ACCESSORIES,
260,23.68,Target,checking,shopping,GENERAL_MERCHANDISE_CLOTHING_AND_ACCESSORIES,
256,37.20,Target,checking,shopping,GENERAL_MERCHANDISE_CLOTHING_AND_ACCESSORIES,
252,30.03,Newbury Comics,cfu,shopping,GENERAL_MERCHANDISE_CLOTHING_AND_ACCESSORIES,
248,25.81,Amazon,cfu,shopping,GENERAL_MERCHANDISE_CLOTHING_AND_ACCESSORIES,
246,13.82,Amazon,checking,shopping,GENERAL_MERCHANDISE_CLOTHING_AND_ACCESSORIES,
244,16.09,Madewell,cfu,shopping,GENERAL_MERCHANDISE_CLOTHING_AND_ACCESSORIES,
242,13.15,Newbury Comics,checking,shopping,GENERAL_MERCHANDISE_CLOTHING_AND_ACCESSORIES,
238,50.83,Uniqlo,sofi2,shopping,GENERAL_MERCHANDISE_CLOTHING_AND_ACCESSORIES,
232,45.57,Target,checking,shopping,GENERAL_MERCHANDISE_CLOTHING_AND_ACCESSORIES,
228,13.52,Madewell,checking,shopping,GENERAL_MERCHANDISE_CLOTHING_AND_ACCESSORIES,
226,20.52,Nike,checking,shopping,GENERAL_MERCHANDISE_CLOTHING_AND_ACCESSORIES,
224,12.69,Sephora,cfu,shopping,GENERAL_MERCHANDISE_CLOTHING_AND_ACCESSORIES,
220,45.62,Amazon,sofi2,shopping,GENERAL_MERCHANDISE_CLOTHING_AND_ACCESSORIES,
215,30.28,Target,cfu,shopping,GENERAL_MERCHANDISE_CLOTHING_AND_ACCESSORIES,
212,15.99,Uniqlo,checking,shopping,GENERAL_MERCHANDISE_CLOTHING_AND_ACCESSORIES,
211,11.26,Uniqlo,cfu,shopping,GENERAL_MERCHANDISE_CLOTHING_AND_ACCESSORIES,
208,22.43,Madewell,sofi2,shopping,GENERAL_MERCHANDISE_CLOTHING_AND_ACCESSORIES,
204,39.04,Target,sofi2,shopping,GENERAL_MERCHANDISE_CLOTHING_AND_ACCESSORIES,
200,20.50,Nike,cfu,shopping,GENERAL_MERCHANDISE_CLOTHING_AND_ACCESSORIES,
196,44.27,Amazon,checking,shopping,GENERAL_MERCHANDISE_CLOTHING_AND_ACCESSORIES,
192,16.15,Amazon,sofi2,shopping,GENERAL_MERCHANDISE_CLOTHING_AND_ACCESSORIES,
188,40.96,Uniqlo,checking,shopping,GENERAL_MERCHANDISE_CLOTHING_AND_ACCESSORIES,
184,13.48,Sephora,checking,shopping,GENERAL_MERCHANDISE_CLOTHING_AND_ACCESSORIES,
181,30.79,Madewell,cfu,shopping,GENERAL_MERCHANDISE_CLOTHING_AND_ACCESSORIES,
177,21.84,Newbury Comics,cfu,shopping,GENERAL_MERCHANDISE_CLOTHING_AND_ACCESSORIES,
172,54.72,Amazon,sofi2,shopping,GENERAL_MERCHANDISE_CLOTHING_AND_ACCESSORIES,
168,10.86,Sephora,checking,shopping,GENERAL_MERCHANDISE_CLOTHING_AND_ACCESSORIES,
166,17.55,Madewell,checking,shopping,GENERAL_MERCHANDISE_CLOTHING_AND_ACCESSORIES,
164,10.61,Nike,sofi2,shopping,GENERAL_MERCHANDISE_CLOTHING_AND_ACCESSORIES,
162,15.24,Target,sofi2,shopping,GENERAL_MERCHANDISE_CLOTHING_AND_ACCESSORIES,
160,24.63,Sephora,checking,shopping,GENERAL_MERCHANDISE_CLOTHING_AND_ACCESSORIES,
156,29.37,Target,cfu,shopping,GENERAL_MERCHANDISE_CLOTHING_AND_ACCESSORIES,
150,55.66,Newbury Comics,checking,shopping,GENERAL_MERCHANDISE_CLOTHING_AND_ACCESSORIES,
144,42.88,Newbury Comics,checking,shopping,GENERAL_MERCHANDISE_CLOTHING_AND_ACCESSORIES,
140,23.45,Uniqlo,checking,shopping,GENERAL_MERCHANDISE_CLOTHING_AND_ACCESSORIES,
136,38.62,Sephora,checking,shopping,GENERAL_MERCHANDISE_CLOTHING_AND_ACCESSORIES,
131,40.57,Sephora,checking,shopping,GENERAL_MERCHANDISE_CLOTHING_AND_ACCESSORIES,
126,30.90,Sephora,cfu,shopping,GENERAL_MERCHANDISE_CLOTHING_AND_ACCESSORIES,
123,14.10,Newbury Comics,cfu,shopping,GENERAL_MERCHANDISE_CLOTHING_AND_ACCESSORIES,
120,29.83,Target,checking,shopping,GENERAL_MERCHANDISE_CLOTHING_AND_ACCESSORIES,
117,16.45,Target,cfu,shopping,GENERAL_MERCHANDISE_CLOTHING_AND_ACCESSORIES,
115,12.39,Sephora,cfu,shopping,GENERAL_MERCHANDISE_CLOTHING_AND_ACCESSORIES,
114,11.25,Uniqlo,checking,shopping,GENERAL_MERCHANDISE_CLOTHING_AND_ACCESSORIES,
111,24.63,Sephora,checking,shopping,GENERAL_MERCHANDISE_CLOTHING_AND_ACCESSORIES,
109,10.56,Newbury Comics,cfu,shopping,GENERAL_MERCHANDISE_CLOTHING_AND_ACCESSORIES,
105,47.60,Nike,checking,shopping,GENERAL_MERCHANDISE_CLOTHING_AND_ACCESSORIES,
100,30.73,Madewell,cfu,shopping,GENERAL_MERCHANDISE_CLOTHING_AND_ACCESSORIES,
97,13.77,Nike,sofi2,shopping,GENERAL_MERCHANDISE_CLOTHING_AND_ACCESSORIES,
95,14.87,Sephora,cfu,shopping,GENERAL_MERCHANDISE_CLOTHING_AND_ACCESSORIES,
91,47.58,Madewell,sofi2,shopping,GENERAL_MERCHANDISE_CLOTHING_AND_ACCESSORIES,
87,15.28,Target,checking,shopping,GENERAL_MERCHANDISE_CLOTHING_AND_ACCESSORIES,
84,43.77,Amazon,cfu,shopping,GENERAL_MERCHANDISE_CLOTHING_AND_ACCESSORIES,
80,24.61,Nike,cfu,shopping,GENERAL_MERCHANDISE_CLOTHING_AND_ACCESSORIES,
61,53.12,Uniqlo,checking,shopping,GENERAL_MERCHANDISE_CLOTHING_AND_ACCESSORIES,
57,12.18,Nike,cfu,shopping,GENERAL_MERCHANDISE_CLOTHING_AND_ACCESSORIES,
55,22.98,Target,cfu,shopping,GENERAL_MERCHANDISE_CLOTHING_AND_ACCESSORIES,
53,15.38,Newbury Comics,sofi2,shopping,GENERAL_MERCHANDISE_CLOTHING_AND_ACCESSORIES,
51,15.29,Newbury Comics,sofi2,shopping,GENERAL_MERCHANDISE_CLOTHING_AND_ACCESSORIES,
49,12.29,Nike,sofi2,shopping,GENERAL_MERCHANDISE_CLOTHING_AND_ACCESSORIES,
37,21.64,Target,sofi2,shopping,GENERAL_MERCHANDISE_CLOTHING_AND_ACCESSORIES,
34,10.82,Amazon,checking,shopping,GENERAL_MERCHANDISE_CLOTHING_AND_ACCESSORIES,
30,42.09,Madewell,sofi2,shopping,GENERAL_MERCHANDISE_CLOTHING_AND_ACCESSORIES,
26,27.83,Madewell,checking,shopping,GENERAL_MERCHANDISE_CLOTHING_AND_ACCESSORIES,
22,24.57,Madewell,checking,shopping,GENERAL_MERCHANDISE_CLOTHING_AND_ACCESSORIES,
18,46.02,Sephora,checking,shopping,GENERAL_MERCHANDISE_CLOTHING_AND_ACCESSORIES,
14,12.68,Nike,checking,shopping,GENERAL_MERCHANDISE_CLOTHING_AND_ACCESSORIES,
12,16.43,Madewell,checking,shopping,GENERAL_MERCHANDISE_CLOTHING_AND_ACCESSORIES,
10,10.70,Target,cfu,shopping,GENERAL_MERCHANDISE_CLOTHING_AND_ACCESSORIES,
6,53.00,Newbury Comics,sofi2,shopping,GENERAL_MERCHANDISE_CLOTHING_AND_ACCESSORIES,
1,21.45,Madewell,sofi2,shopping,GENERAL_MERCHANDISE_CLOTHING_AND_ACCESSORIES,
422,32.44,Ticketmaster,sofi2,entertainment,ENTERTAINMENT_MUSIC_AND_AUDIO,
414,22.80,Sunset Cinema,checking,entertainment,ENTERTAINMENT_MUSIC_AND_AUDIO,
407,31.46,Steam,cfu,entertainment,ENTERTAINMENT_MUSIC_AND_AUDIO,
401,11.88,MFA Boston,sofi2,entertainment,ENTERTAINMENT_MUSIC_AND_AUDIO,
397,17.50,Steam,cfu,entertainment,ENTERTAINMENT_MUSIC_AND_AUDIO,
393,11.38,Sunset Cinema,sofi2,entertainment,ENTERTAINMENT_MUSIC_AND_AUDIO,
389,18.55,Ticketmaster,checking,entertainment,ENTERTAINMENT_MUSIC_AND_AUDIO,
385,12.53,Sunset Cinema,checking,entertainment,ENTERTAINMENT_MUSIC_AND_AUDIO,
380,29.50,AMC Theatres,sofi2,entertainment,ENTERTAINMENT_MUSIC_AND_AUDIO,
375,12.71,Coolidge Corner Theatre,cfu,entertainment,ENTERTAINMENT_MUSIC_AND_AUDIO,
372,15.48,MFA Boston,cfu,entertainment,ENTERTAINMENT_MUSIC_AND_AUDIO,
369,11.05,MFA Boston,checking,entertainment,ENTERTAINMENT_MUSIC_AND_AUDIO,
364,31.06,AMC Theatres,checking,entertainment,ENTERTAINMENT_MUSIC_AND_AUDIO,
358,14.03,Ticketmaster,cfu,entertainment,ENTERTAINMENT_MUSIC_AND_AUDIO,
355,17.44,Sunset Cinema,sofi2,entertainment,ENTERTAINMENT_MUSIC_AND_AUDIO,
350,25.23,Steam,checking,entertainment,ENTERTAINMENT_MUSIC_AND_AUDIO,
344,26.04,MFA Boston,cfu,entertainment,ENTERTAINMENT_MUSIC_AND_AUDIO,
338,22.38,Brattle Theatre,cfu,entertainment,ENTERTAINMENT_MUSIC_AND_AUDIO,
334,12.33,MFA Boston,cfu,entertainment,ENTERTAINMENT_MUSIC_AND_AUDIO,
331,12.46,Ticketmaster,cfu,entertainment,ENTERTAINMENT_MUSIC_AND_AUDIO,
328,11.97,MFA Boston,sofi2,entertainment,ENTERTAINMENT_MUSIC_AND_AUDIO,
324,23.55,AMC Theatres,sofi2,entertainment,ENTERTAINMENT_MUSIC_AND_AUDIO,
320,8.92,Sunset Cinema,sofi2,entertainment,ENTERTAINMENT_MUSIC_AND_AUDIO,
315,28.58,Sunset Cinema,checking,entertainment,ENTERTAINMENT_MUSIC_AND_AUDIO,
308,32.76,Coolidge Corner Theatre,checking,entertainment,ENTERTAINMENT_MUSIC_AND_AUDIO,
302,10.57,MFA Boston,cfu,entertainment,ENTERTAINMENT_MUSIC_AND_AUDIO,
300,8.09,Coolidge Corner Theatre,cfu,entertainment,ENTERTAINMENT_MUSIC_AND_AUDIO,
296,25.07,AMC Theatres,sofi2,entertainment,ENTERTAINMENT_MUSIC_AND_AUDIO,
291,13.95,MFA Boston,cfu,entertainment,ENTERTAINMENT_MUSIC_AND_AUDIO,
286,30.15,Steam,cfu,entertainment,ENTERTAINMENT_MUSIC_AND_AUDIO,
280,18.12,MFA Boston,checking,entertainment,ENTERTAINMENT_MUSIC_AND_AUDIO,
276,8.64,Ticketmaster,sofi2,entertainment,ENTERTAINMENT_MUSIC_AND_AUDIO,
274,7.99,Brattle Theatre,checking,entertainment,ENTERTAINMENT_MUSIC_AND_AUDIO,
272,12.93,Brattle Theatre,sofi2,entertainment,ENTERTAINMENT_MUSIC_AND_AUDIO,
267,24.58,Brattle Theatre,sofi2,entertainment,ENTERTAINMENT_MUSIC_AND_AUDIO,
261,18.71,Brattle Theatre,sofi2,entertainment,ENTERTAINMENT_MUSIC_AND_AUDIO,
257,18.87,Coolidge Corner Theatre,cfu,entertainment,ENTERTAINMENT_MUSIC_AND_AUDIO,
251,26.74,Steam,cfu,entertainment,ENTERTAINMENT_MUSIC_AND_AUDIO,
246,13.23,Steam,sofi2,entertainment,ENTERTAINMENT_MUSIC_AND_AUDIO,
241,24.21,AMC Theatres,checking,entertainment,ENTERTAINMENT_MUSIC_AND_AUDIO,
236,11.28,MFA Boston,cfu,entertainment,ENTERTAINMENT_MUSIC_AND_AUDIO,
231,22.96,MFA Boston,checking,entertainment,ENTERTAINMENT_MUSIC_AND_AUDIO,
227,9.50,MFA Boston,cfu,entertainment,ENTERTAINMENT_MUSIC_AND_AUDIO,
224,15.18,Sunset Cinema,sofi2,entertainment,ENTERTAINMENT_MUSIC_AND_AUDIO,
221,8.46,AMC Theatres,sofi2,entertainment,ENTERTAINMENT_MUSIC_AND_AUDIO,
218,8.19,AMC Theatres,checking,entertainment,ENTERTAINMENT_MUSIC_AND_AUDIO,
214,24.70,Steam,cfu,entertainment,ENTERTAINMENT_MUSIC_AND_AUDIO,
207,25.74,Coolidge Corner Theatre,sofi2,entertainment,ENTERTAINMENT_MUSIC_AND_AUDIO,
201,15.37,Sunset Cinema,sofi2,entertainment,ENTERTAINMENT_MUSIC_AND_AUDIO,
197,13.01,Steam,cfu,entertainment,ENTERTAINMENT_MUSIC_AND_AUDIO,
192,20.83,AMC Theatres,cfu,entertainment,ENTERTAINMENT_MUSIC_AND_AUDIO,
188,9.49,AMC Theatres,checking,entertainment,ENTERTAINMENT_MUSIC_AND_AUDIO,
183,26.30,Sunset Cinema,checking,entertainment,ENTERTAINMENT_MUSIC_AND_AUDIO,
177,13.32,AMC Theatres,checking,entertainment,ENTERTAINMENT_MUSIC_AND_AUDIO,
174,9.26,MFA Boston,checking,entertainment,ENTERTAINMENT_MUSIC_AND_AUDIO,
170,24.07,MFA Boston,cfu,entertainment,ENTERTAINMENT_MUSIC_AND_AUDIO,
163,22.50,Sunset Cinema,sofi2,entertainment,ENTERTAINMENT_MUSIC_AND_AUDIO,
158,17.63,Coolidge Corner Theatre,cfu,entertainment,ENTERTAINMENT_MUSIC_AND_AUDIO,
154,11.48,Steam,cfu,entertainment,ENTERTAINMENT_MUSIC_AND_AUDIO,
151,10.65,MFA Boston,cfu,entertainment,ENTERTAINMENT_MUSIC_AND_AUDIO,
145,30.88,Ticketmaster,cfu,entertainment,ENTERTAINMENT_MUSIC_AND_AUDIO,
140,8.05,Coolidge Corner Theatre,cfu,entertainment,ENTERTAINMENT_MUSIC_AND_AUDIO,
138,7.94,Coolidge Corner Theatre,checking,entertainment,ENTERTAINMENT_MUSIC_AND_AUDIO,
135,9.05,AMC Theatres,checking,entertainment,ENTERTAINMENT_MUSIC_AND_AUDIO,
133,8.04,AMC Theatres,checking,entertainment,ENTERTAINMENT_MUSIC_AND_AUDIO,
128,30.38,Ticketmaster,checking,entertainment,ENTERTAINMENT_MUSIC_AND_AUDIO,
122,9.95,AMC Theatres,sofi2,entertainment,ENTERTAINMENT_MUSIC_AND_AUDIO,
120,8.71,MFA Boston,cfu,entertainment,ENTERTAINMENT_MUSIC_AND_AUDIO,
115,27.25,Steam,cfu,entertainment,ENTERTAINMENT_MUSIC_AND_AUDIO,
110,8.01,Brattle Theatre,cfu,entertainment,ENTERTAINMENT_MUSIC_AND_AUDIO,
108,7.94,Brattle Theatre,sofi2,entertainment,ENTERTAINMENT_MUSIC_AND_AUDIO,
106,7.94,Steam,checking,entertainment,ENTERTAINMENT_MUSIC_AND_AUDIO,
102,17.52,Brattle Theatre,checking,entertainment,ENTERTAINMENT_MUSIC_AND_AUDIO,
97,18.28,Steam,cfu,entertainment,ENTERTAINMENT_MUSIC_AND_AUDIO,
94,7.94,Coolidge Corner Theatre,cfu,entertainment,ENTERTAINMENT_MUSIC_AND_AUDIO,
89,21.42,AMC Theatres,cfu,entertainment,ENTERTAINMENT_MUSIC_AND_AUDIO,
86,9.66,Sunset Cinema,cfu,entertainment,ENTERTAINMENT_MUSIC_AND_AUDIO,
83,9.18,Ticketmaster,checking,entertainment,ENTERTAINMENT_MUSIC_AND_AUDIO,
81,11.76,AMC Theatres,checking,entertainment,ENTERTAINMENT_MUSIC_AND_AUDIO,
77,21.87,Coolidge Corner Theatre,cfu,entertainment,ENTERTAINMENT_MUSIC_AND_AUDIO,
73,12.19,AMC Theatres,cfu,entertainment,ENTERTAINMENT_MUSIC_AND_AUDIO,
69,20.25,Brattle Theatre,sofi2,entertainment,ENTERTAINMENT_MUSIC_AND_AUDIO,
65,13.76,Coolidge Corner Theatre,cfu,entertainment,ENTERTAINMENT_MUSIC_AND_AUDIO,
50,25.78,Coolidge Corner Theatre,checking,entertainment,ENTERTAINMENT_MUSIC_AND_AUDIO,
31,22.47,AMC Theatres,cfu,entertainment,ENTERTAINMENT_MUSIC_AND_AUDIO,
7,12.42,Sunset Cinema,checking,entertainment,ENTERTAINMENT_MUSIC_AND_AUDIO,
3,8.75,Ticketmaster,checking,entertainment,ENTERTAINMENT_MUSIC_AND_AUDIO,
424,16.57,Etsy,checking,other,GENERAL_MERCHANDISE_OTHER_GENERAL_MERCHANDISE,
422,4.72,USPS,checking,other,GENERAL_MERCHANDISE_OTHER_GENERAL_MERCHANDISE,
420,12.14,CVS,cfu,other,GENERAL_MERCHANDISE_OTHER_GENERAL_MERCHANDISE,
418,10.41,CVS,checking,other,GENERAL_MERCHANDISE_OTHER_GENERAL_MERCHANDISE,
415,14.37,Etsy,cfu,other,GENERAL_MERCHANDISE_OTHER_GENERAL_MERCHANDISE,
413,6.95,Walgreens,checking,other,GENERAL_MERCHANDISE_OTHER_GENERAL_MERCHANDISE,
411,5.20,Etsy,cfu,other,GENERAL_MERCHANDISE_OTHER_GENERAL_MERCHANDISE,
410,11.43,Walgreens,sofi2,other,GENERAL_MERCHANDISE_OTHER_GENERAL_MERCHANDISE,
408,5.00,Etsy,cfu,other,GENERAL_MERCHANDISE_OTHER_GENERAL_MERCHANDISE,
405,16.02,Etsy,cfu,other,GENERAL_MERCHANDISE_OTHER_GENERAL_MERCHANDISE,
403,5.47,Bluebikes,sofi2,other,GENERAL_MERCHANDISE_OTHER_GENERAL_MERCHANDISE,
402,5.57,Walgreens,checking,other,GENERAL_MERCHANDISE_OTHER_GENERAL_MERCHANDISE,
397,36.15,Etsy,cfu,other,GENERAL_MERCHANDISE_OTHER_GENERAL_MERCHANDISE,
393,7.18,Etsy,cfu,other,GENERAL_MERCHANDISE_OTHER_GENERAL_MERCHANDISE,
390,12.90,Boston Public Library,cfu,other,GENERAL_MERCHANDISE_OTHER_GENERAL_MERCHANDISE,
388,6.45,USPS,cfu,other,GENERAL_MERCHANDISE_OTHER_GENERAL_MERCHANDISE,
386,21.86,Walgreens,cfu,other,GENERAL_MERCHANDISE_OTHER_GENERAL_MERCHANDISE,
383,9.91,Etsy,sofi2,other,GENERAL_MERCHANDISE_OTHER_GENERAL_MERCHANDISE,
381,13.26,Etsy,sofi2,other,GENERAL_MERCHANDISE_OTHER_GENERAL_MERCHANDISE,
379,7.62,Walgreens,cfu,other,GENERAL_MERCHANDISE_OTHER_GENERAL_MERCHANDISE,
377,4.51,Walgreens,checking,other,GENERAL_MERCHANDISE_OTHER_GENERAL_MERCHANDISE,
376,13.41,Boston Public Library,sofi2,other,GENERAL_MERCHANDISE_OTHER_GENERAL_MERCHANDISE,
374,9.27,CVS,checking,other,GENERAL_MERCHANDISE_OTHER_GENERAL_MERCHANDISE,
371,12.73,Bluebikes,checking,other,GENERAL_MERCHANDISE_OTHER_GENERAL_MERCHANDISE,
369,9.47,Boston Public Library,checking,other,GENERAL_MERCHANDISE_OTHER_GENERAL_MERCHANDISE,
367,18.18,USPS,checking,other,GENERAL_MERCHANDISE_OTHER_GENERAL_MERCHANDISE,
363,17.03,USPS,checking,other,GENERAL_MERCHANDISE_OTHER_GENERAL_MERCHANDISE,
361,10.56,Boston Public Library,sofi2,other,GENERAL_MERCHANDISE_OTHER_GENERAL_MERCHANDISE,
359,8.39,Boston Public Library,sofi2,other,GENERAL_MERCHANDISE_OTHER_GENERAL_MERCHANDISE,
357,10.05,USPS,checking,other,GENERAL_MERCHANDISE_OTHER_GENERAL_MERCHANDISE,
356,5.60,Walgreens,sofi2,other,GENERAL_MERCHANDISE_OTHER_GENERAL_MERCHANDISE,
353,25.49,Bluebikes,checking,other,GENERAL_MERCHANDISE_OTHER_GENERAL_MERCHANDISE,
350,6.54,Bluebikes,cfu,other,GENERAL_MERCHANDISE_OTHER_GENERAL_MERCHANDISE,
346,37.89,Bluebikes,sofi2,other,GENERAL_MERCHANDISE_OTHER_GENERAL_MERCHANDISE,
341,7.74,Etsy,sofi2,other,GENERAL_MERCHANDISE_OTHER_GENERAL_MERCHANDISE,
340,4.41,Boston Public Library,sofi2,other,GENERAL_MERCHANDISE_OTHER_GENERAL_MERCHANDISE,
338,13.91,Boston Public Library,checking,other,GENERAL_MERCHANDISE_OTHER_GENERAL_MERCHANDISE,
336,7.90,Boston Public Library,cfu,other,GENERAL_MERCHANDISE_OTHER_GENERAL_MERCHANDISE,
335,8.39,Etsy,cfu,other,GENERAL_MERCHANDISE_OTHER_GENERAL_MERCHANDISE,
333,4.48,Etsy,cfu,other,GENERAL_MERCHANDISE_OTHER_GENERAL_MERCHANDISE,
330,33.54,Etsy,sofi2,other,GENERAL_MERCHANDISE_OTHER_GENERAL_MERCHANDISE,
325,15.93,Bluebikes,cfu,other,GENERAL_MERCHANDISE_OTHER_GENERAL_MERCHANDISE,
320,36.17,Walgreens,sofi2,other,GENERAL_MERCHANDISE_OTHER_GENERAL_MERCHANDISE,
316,5.26,Boston Public Library,checking,other,GENERAL_MERCHANDISE_OTHER_GENERAL_MERCHANDISE,
315,4.60,USPS,sofi2,other,GENERAL_MERCHANDISE_OTHER_GENERAL_MERCHANDISE,
311,34.83,USPS,checking,other,GENERAL_MERCHANDISE_OTHER_GENERAL_MERCHANDISE,
306,20.34,USPS,cfu,other,GENERAL_MERCHANDISE_OTHER_GENERAL_MERCHANDISE,
304,5.64,Walgreens,cfu,other,GENERAL_MERCHANDISE_OTHER_GENERAL_MERCHANDISE,
302,7.50,USPS,cfu,other,GENERAL_MERCHANDISE_OTHER_GENERAL_MERCHANDISE,
298,32.63,Boston Public Library,sofi2,other,GENERAL_MERCHANDISE_OTHER_GENERAL_MERCHANDISE,
295,4.46,Boston Public Library,cfu,other,GENERAL_MERCHANDISE_OTHER_GENERAL_MERCHANDISE,
293,16.92,Etsy,cfu,other,GENERAL_MERCHANDISE_OTHER_GENERAL_MERCHANDISE,
288,33.13,Etsy,checking,other,GENERAL_MERCHANDISE_OTHER_GENERAL_MERCHANDISE,
282,17.18,Etsy,checking,other,GENERAL_MERCHANDISE_OTHER_GENERAL_MERCHANDISE,
280,4.44,Etsy,checking,other,GENERAL_MERCHANDISE_OTHER_GENERAL_MERCHANDISE,
279,6.44,Walgreens,sofi2,other,GENERAL_MERCHANDISE_OTHER_GENERAL_MERCHANDISE,
276,21.13,Walgreens,sofi2,other,GENERAL_MERCHANDISE_OTHER_GENERAL_MERCHANDISE,
273,13.25,USPS,sofi2,other,GENERAL_MERCHANDISE_OTHER_GENERAL_MERCHANDISE,
268,33.65,Etsy,sofi2,other,GENERAL_MERCHANDISE_OTHER_GENERAL_MERCHANDISE,
261,33.48,Walgreens,checking,other,GENERAL_MERCHANDISE_OTHER_GENERAL_MERCHANDISE,
256,24.03,Etsy,checking,other,GENERAL_MERCHANDISE_OTHER_GENERAL_MERCHANDISE,
249,37.11,Etsy,sofi2,other,GENERAL_MERCHANDISE_OTHER_GENERAL_MERCHANDISE,
244,8.98,Boston Public Library,checking,other,GENERAL_MERCHANDISE_OTHER_GENERAL_MERCHANDISE,
242,12.02,CVS,checking,other,GENERAL_MERCHANDISE_OTHER_GENERAL_MERCHANDISE,
240,7.57,CVS,sofi2,other,GENERAL_MERCHANDISE_OTHER_GENERAL_MERCHANDISE,
239,8.52,Boston Public Library,sofi2,other,GENERAL_MERCHANDISE_OTHER_GENERAL_MERCHANDISE,
234,33.23,Bluebikes,cfu,other,GENERAL_MERCHANDISE_OTHER_GENERAL_MERCHANDISE,
228,28.23,USPS,sofi2,other,GENERAL_MERCHANDISE_OTHER_GENERAL_MERCHANDISE,
224,4.46,Etsy,checking,other,GENERAL_MERCHANDISE_OTHER_GENERAL_MERCHANDISE,
221,24.39,CVS,checking,other,GENERAL_MERCHANDISE_OTHER_GENERAL_MERCHANDISE,
215,33.61,CVS,sofi2,other,GENERAL_MERCHANDISE_OTHER_GENERAL_MERCHANDISE,
210,11.44,Etsy,cfu,other,GENERAL_MERCHANDISE_OTHER_GENERAL_MERCHANDISE,
207,11.34,Bluebikes,cfu,other,GENERAL_MERCHANDISE_OTHER_GENERAL_MERCHANDISE,
203,24.42,CVS,sofi2,other,GENERAL_MERCHANDISE_OTHER_GENERAL_MERCHANDISE,
200,7.35,CVS,sofi2,other,GENERAL_MERCHANDISE_OTHER_GENERAL_MERCHANDISE,
197,15.69,CVS,sofi2,other,GENERAL_MERCHANDISE_OTHER_GENERAL_MERCHANDISE,
195,5.32,Etsy,checking,other,GENERAL_MERCHANDISE_OTHER_GENERAL_MERCHANDISE,
190,32.30,Bluebikes,cfu,other,GENERAL_MERCHANDISE_OTHER_GENERAL_MERCHANDISE,
184,22.10,USPS,checking,other,GENERAL_MERCHANDISE_OTHER_GENERAL_MERCHANDISE,
180,17.29,Etsy,cfu,other,GENERAL_MERCHANDISE_OTHER_GENERAL_MERCHANDISE,
176,15.89,Bluebikes,sofi2,other,GENERAL_MERCHANDISE_OTHER_GENERAL_MERCHANDISE,
171,31.31,Etsy,checking,other,GENERAL_MERCHANDISE_OTHER_GENERAL_MERCHANDISE,
163,35.24,CVS,sofi2,other,GENERAL_MERCHANDISE_OTHER_GENERAL_MERCHANDISE,
156,32.30,Boston Public Library,cfu,other,GENERAL_MERCHANDISE_OTHER_GENERAL_MERCHANDISE,
151,15.61,Bluebikes,sofi2,other,GENERAL_MERCHANDISE_OTHER_GENERAL_MERCHANDISE,
148,5.14,Etsy,cfu,other,GENERAL_MERCHANDISE_OTHER_GENERAL_MERCHANDISE,
146,12.42,USPS,sofi2,other,GENERAL_MERCHANDISE_OTHER_GENERAL_MERCHANDISE,
144,8.40,Boston Public Library,checking,other,GENERAL_MERCHANDISE_OTHER_GENERAL_MERCHANDISE,
143,5.16,Etsy,checking,other,GENERAL_MERCHANDISE_OTHER_GENERAL_MERCHANDISE,
139,31.80,Boston Public Library,sofi2,other,GENERAL_MERCHANDISE_OTHER_GENERAL_MERCHANDISE,
135,5.30,CVS,sofi2,other,GENERAL_MERCHANDISE_OTHER_GENERAL_MERCHANDISE,
134,4.79,USPS,sofi2,other,GENERAL_MERCHANDISE_OTHER_GENERAL_MERCHANDISE,
132,14.98,Walgreens,checking,other,GENERAL_MERCHANDISE_OTHER_GENERAL_MERCHANDISE,
128,20.45,Bluebikes,checking,other,GENERAL_MERCHANDISE_OTHER_GENERAL_MERCHANDISE,
124,12.46,Etsy,checking,other,GENERAL_MERCHANDISE_OTHER_GENERAL_MERCHANDISE,
122,5.18,Walgreens,cfu,other,GENERAL_MERCHANDISE_OTHER_GENERAL_MERCHANDISE,
118,33.88,Boston Public Library,cfu,other,GENERAL_MERCHANDISE_OTHER_GENERAL_MERCHANDISE,
113,12.47,Etsy,sofi2,other,GENERAL_MERCHANDISE_OTHER_GENERAL_MERCHANDISE,
109,26.15,Walgreens,sofi2,other,GENERAL_MERCHANDISE_OTHER_GENERAL_MERCHANDISE,
105,5.90,Walgreens,checking,other,GENERAL_MERCHANDISE_OTHER_GENERAL_MERCHANDISE,
104,4.69,Walgreens,cfu,other,GENERAL_MERCHANDISE_OTHER_GENERAL_MERCHANDISE,
102,12.82,Etsy,checking,other,GENERAL_MERCHANDISE_OTHER_GENERAL_MERCHANDISE,
99,13.18,Bluebikes,cfu,other,GENERAL_MERCHANDISE_OTHER_GENERAL_MERCHANDISE,
97,9.13,Bluebikes,checking,other,GENERAL_MERCHANDISE_OTHER_GENERAL_MERCHANDISE,
95,4.81,USPS,sofi2,other,GENERAL_MERCHANDISE_OTHER_GENERAL_MERCHANDISE,
93,16.31,USPS,checking,other,GENERAL_MERCHANDISE_OTHER_GENERAL_MERCHANDISE,
