days_ago,amount,merchant,account,category,detailed,tags
107,28.20,Washington State Ferries,cfu,transport,TRANSPORTATION_TAXIS_AND_RIDE_SHARES,
104,12.81,Lyft,checking,transport,TRANSPORTATION_TAXIS_AND_RIDE_SHARES,
102,9.58,Uber,checking,transport,TRANSPORTATION_TAXIS_AND_RIDE_SHARES,
53,11.16,Shell,cfu,transport,TRANSPORTATION_TAXIS_AND_RIDE_SHARES,
51,21.21,Diamond Parking,sofi2,transport,TRANSPORTATION_TAXIS_AND_RIDE_SHARES,
49,6.28,Washington State Ferries,checking,transport,TRANSPORTATION_TAXIS_AND_RIDE_SHARES,
47,13.33,Diamond Parking,cfu,transport,TRANSPORTATION_TAXIS_AND_RIDE_SHARES,
45,14.17,Uber,checking,transport,TRANSPORTATION_TAXIS_AND_RIDE_SHARES,
42,26.34,Lime,sofi2,transport,TRANSPORTATION_TAXIS_AND_RIDE_SHARES,
39,17.10,Uber,checking,transport,TRANSPORTATION_TAXIS_AND_RIDE_SHARES,
36,21.35,ORCA,cfu,transport,TRANSPORTATION_TAXIS_AND_RIDE_SHARES,
34,6.31,Diamond Parking,sofi2,transport,TRANSPORTATION_TAXIS_AND_RIDE_SHARES,
33,7.59,Diamond Parking,checking,transport,TRANSPORTATION_TAXIS_AND_RIDE_SHARES,
32,11.57,Uber,cfu,transport,TRANSPORTATION_TAXIS_AND_RIDE_SHARES,
30,16.15,Lyft,cfu,transport,TRANSPORTATION_TAXIS_AND_RIDE_SHARES,
26,24.84,Washington State Ferries,sofi2,transport,TRANSPORTATION_TAXIS_AND_RIDE_SHARES,
22,36.79,Washington State Ferries,cfu,transport,TRANSPORTATION_TAXIS_AND_RIDE_SHARES,
18,15.75,Lyft,checking,transport,TRANSPORTATION_TAXIS_AND_RIDE_SHARES,
15,16.11,Lime,checking,transport,TRANSPORTATION_TAXIS_AND_RIDE_SHARES,
13,7.95,Shell,cfu,transport,TRANSPORTATION_TAXIS_AND_RIDE_SHARES,
12,11.86,Washington State Ferries,cfu,transport,TRANSPORTATION_TAXIS_AND_RIDE_SHARES,
9,27.92,Lime,sofi2,transport,TRANSPORTATION_TAXIS_AND_RIDE_SHARES,
4,37.50,Washington State Ferries,sofi2,transport,TRANSPORTATION_TAXIS_AND_RIDE_SHARES,
0,13.95,ORCA,sofi2,transport,TRANSPORTATION_TAXIS_AND_RIDE_SHARES,
425,24.94,Amazon,cfu,shopping,GENERAL_MERCHANDISE_CLOTHING_AND_ACCESSORIES,
424,17.70,Uniqlo,checking,shopping,GENERAL_MERCHANDISE_CLOTHING_AND_ACCESSORIES,
423,16.95,Nordstrom,cfu,shopping,GENERAL_MERCHANDISE_CLOTHING_AND_ACCESSORIES,
422,18.47,Amazon,checking,shopping,GENERAL_MERCHANDISE_CLOTHING_AND_ACCESSORIES,
420,53.06,Glossier,checking,shopping,GENERAL_MERCHANDISE_CLOTHING_AND_ACCESSORIES,
418,63.18,REI,sofi2,shopping,GENERAL_MERCHANDISE_CLOTHING_AND_ACCESSORIES,
415,62.10,Glossier,sofi2,shopping,GENERAL_MERCHANDISE_CLOTHING_AND_ACCESSORIES,
411,67.14,Glossier,sofi2,shopping,GENERAL_MERCHANDISE_CLOTHING_AND_ACCESSORIES,
409,43.75,REI,cfu,shopping,GENERAL_MERCHANDISE_CLOTHING_AND_ACCESSORIES,
407,17.28,Nordstrom,cfu,shopping,GENERAL_MERCHANDISE_CLOTHING_AND_ACCESSORIES,
406,27.89,Glossier,checking,shopping,GENERAL_MERCHANDISE_CLOTHING_AND_ACCESSORIES,
405,22.30,Sephora,sofi2,shopping,GENERAL_MERCHANDISE_CLOTHING_AND_ACCESSORIES,
404,17.98,Elliott Bay Book Co,checking,shopping,GENERAL_MERCHANDISE_CLOTHING_AND_ACCESSORIES,
403,33.76,Elliott Bay Book Co,sofi2,shopping,GENERAL_MERCHANDISE_CLOTHING_AND_ACCESSORIES,
401,32.35,Target,checking,shopping,GENERAL_MERCHANDISE_CLOTHING_AND_ACCESSORIES,
400,24.58,Sephora,sofi2,shopping,GENERAL_MERCHANDISE_CLOTHING_AND_ACCESSORIES,
399,18.15,REI,sofi2,shopping,GENERAL_MERCHANDISE_CLOTHING_AND_ACCESSORIES,
398,32.56,Sephora,cfu,shopping,GENERAL_MERCHANDISE_CLOTHING_AND_ACCESSORIES,
395,55.61,REI,cfu,shopping,GENERAL_MERCHANDISE_CLOTHING_AND_ACCESSORIES,
394,17.58,Nordstrom,checking,shopping,GENERAL_MERCHANDISE_CLOTHING_AND_ACCESSORIES,
393,22.35,Nordstrom,checking,shopping,GENERAL_MERCHANDISE_CLOTHING_AND_ACCESSORIES,
392,21.43,Elliott Bay Book Co,sofi2,shopping,GENERAL_MERCHANDISE_CLOTHING_AND_ACCESSORIES,
390,34.80,Target,sofi2,shopping,GENERAL_MERCHANDISE_CLOTHING_AND_ACCESSORIES,
389,28.34,Sephora,sofi2,shopping,GENERAL_MERCHANDISE_CLOTHING_AND_ACCESSORIES,
387,22.45,Uniqlo,cfu,shopping,GENERAL_MERCHANDISE_CLOTHING_AND_ACCESSORIES,
386,46.81,Target,cfu,shopping,GENERAL_MERCHANDISE_CLOTHING_AND_ACCESSORIES,
383,73.93,Amazon,cfu,shopping,GENERAL_MERCHANDISE_CLOTHING_AND_ACCESSORIES,
380,60.31,Uniqlo,cfu,shopping,GENERAL_MERCHANDISE_CLOTHING_AND_ACCESSORIES,
378,16.89,Sephora,checking,shopping,GENERAL_MERCHANDISE_CLOTHING_AND_ACCESSORIES,
377,29.14,Nordstrom,checking,shopping,GENERAL_MERCHANDISE_CLOTHING_AND_ACCESSORIES,
374,56.45,Elliott Bay Book Co,cfu,shopping,GENERAL_MERCHANDISE_CLOTHING_AND_ACCESSORIES,
373,20.64,Nordstrom,sofi2,shopping,GENERAL_MERCHANDISE_CLOTHING_AND_ACCESSORIES,
371,58.66,REI,checking,shopping,GENERAL_MERCHANDISE_CLOTHING_AND_ACCESSORIES,
368,56.33,Nordstrom,checking,shopping,GENERAL_MERCHANDISE_CLOTHING_AND_ACCESSORIES,
366,34.45,Nordstrom,checking,shopping,GENERAL_MERCHANDISE_CLOTHING_AND_ACCESSORIES,
364,16.80,Target,cfu,shopping,GENERAL_MERCHANDISE_CLOTHING_AND_ACCESSORIES,
364,18.53,Elliott Bay Book Co,checking,shopping,GENERAL_MERCHANDISE_CLOTHING_AND_ACCESSORIES,
362,34.90,Uniqlo,cfu,shopping,GENERAL_MERCHANDISE_CLOTHING_AND_ACCESSORIES,
361,17.73,Target,cfu,shopping,GENERAL_MERCHANDISE_CLOTHING_AND_ACCESSORIES,
360,20.00,Nordstrom,sofi2,shopping,GENERAL_MERCHANDISE_CLOTHING_AND_ACCESSORIES,
359,21.61,Elliott Bay Book Co,sofi2,shopping,GENERAL_MERCHANDISE_CLOTHING_AND_ACCESSORIES,
358,17.26,Glossier,cfu,shopping,GENERAL_MERCHANDISE_CLOTHING_AND_ACCESSORIES,
357,19.78,Uniqlo,sofi2,shopping,GENERAL_MERCHANDISE_CLOTHING_AND_ACCESSORIES,
355,56.93,Sephora,sofi2,shopping,GENERAL_MERCHANDISE_CLOTHING_AND_ACCESSORIES,
351,53.48,REI,checking,shopping,GENERAL_MERCHANDISE_CLOTHING_AND_ACCESSORIES,
349,16.88,Target,cfu,shopping,GENERAL_MERCHANDISE_CLOTHING_AND_ACCESSORIES,
348,18.05,Glossier,cfu,shopping,GENERAL_MERCHANDISE_CLOTHING_AND_ACCESSORIES,
347,18.50,Amazon,cfu,shopping,GENERAL_MERCHANDISE_CLOTHING_AND_ACCESSORIES,
346,31.42,Nordstrom,cfu,shopping,GENERAL_MERCHANDISE_CLOTHING_AND_ACCESSORIES,
343,70.80,REI,cfu,shopping,GENERAL_MERCHANDISE_CLOTHING_AND_ACCESSORIES,
341,17.43,Sephora,cfu,shopping,GENERAL_MERCHANDISE_CLOTHING_AND_ACCESSORIES,
339,22.03,Elliott Bay Book Co,checking,shopping,GENERAL_MERCHANDISE_CLOTHING_AND_ACCESSORIES,
337,58.76,Sephora,sofi2,shopping,GENERAL_MERCHANDISE_CLOTHING_AND_ACCESSORIES,
335,16.83,Glossier,sofi2,shopping,GENERAL_MERCHANDISE_CLOTHING_AND_ACCESSORIES,
333,41.12,Target,checking,shopping,GENERAL_MERCHANDISE_CLOTHING_AND_ACCESSORIES,
332,16.89,Sephora,cfu,shopping,GENERAL_MERCHANDISE_CLOTHING_AND_ACCESSORIES,
331,20.81,Amazon,sofi2,shopping,GENERAL_MERCHANDISE_CLOTHING_AND_ACCESSORIES,
328,62.60,Sephora,checking,shopping,GENERAL_MERCHANDISE_CLOTHING_AND_ACCESSORIES,
326,23.00,Nordstrom,cfu,shopping,GENERAL_MERCHANDISE_CLOTHING_AND_ACCESSORIES,
325,41.73,Uniqlo,cfu,shopping,GENERAL_MERCHANDISE_CLOTHING_AND_ACCESSORIES,
323,17.24,Nordstrom,checking,shopping,GENERAL_MERCHANDISE_CLOTHING_AND_ACCESSORIES,
322,17.64,REI,cfu,shopping,GENERAL_MERCHANDISE_CLOTHING_AND_ACCESSORIES,
321,30.61,Elliott Bay Book Co,checking,shopping,GENERAL_MERCHANDISE_CLOTHING_AND_ACCESSORIES,
320,16.96,Glossier,checking,shopping,GENERAL_MERCHANDISE_CLOTHING_AND_ACCESSORIES,
318,50.30,Target,sofi2,shopping,GENERAL_MERCHANDISE_CLOTHING_AND_ACCESSORIES,
316,21.87,Nordstrom,checking,shopping,GENERAL_MERCHANDISE_CLOTHING_AND_ACCESSORIES,
314,56.85,REI,sofi2,shopping,GENERAL_MERCHANDISE_CLOTHING_AND_ACCESSORIES,
311,57.02,Uniqlo,cfu,shopping,GENERAL_MERCHANDISE_CLOTHING_AND_ACCESSORIES,
309,26.36,Sephora,sofi2,shopping,GENERAL_MERCHANDISE_CLOTHING_AND_ACCESSORIES,
308,17.03,REI,cfu,shopping,GENERAL_MERCHANDISE_CLOTHING_AND_ACCESSORIES,
307,17.90,Uniqlo,sofi2,shopping,GENERAL_MERCHANDISE_CLOTHING_AND_ACCESSORIES,
306,26.75,Glossier,sofi2,shopping,GENERAL_MERCHANDISE_CLOTHING_AND_ACCESSORIES,
305,28.49,REI,checking,shopping,GENERAL_MERCHANDISE_CLOTHING_AND_ACCESSORIES,
303,17.23,Amazon,sofi2,shopping,GENERAL_MERCHANDISE_CLOTHING_AND_ACCESSORIES,
302,57.91,Nordstrom,checking,shopping,GENERAL_MERCHANDISE_CLOTHING_AND_ACCESSORIES,
298,65.97,Amazon,checking,shopping,GENERAL_MERCHANDISE_CLOTHING_AND_ACCESSORIES,
296,20.46,Sephora,cfu,shopping,GENERAL_MERCHANDISE_CLOTHING_AND_ACCESSORIES,
295,20.00,Nordstrom,sofi2,shopping,GENERAL_MERCHANDISE_CLOTHING_AND_ACCESSORIES,
294,22.47,Nordstrom,checking,shopping,GENERAL_MERCHANDISE_CLOTHING_AND_ACCESSORIES,
293,16.91,Elliott Bay Book Co,cfu,shopping,GENERAL_MERCHANDISE_CLOTHING_AND_ACCESSORIES,
291,29.74,Sephora,sofi2,shopping,GENERAL_MERCHANDISE_CLOTHING_AND_ACCESSORIES,
290,30.47,Target,cfu,shopping,GENERAL_MERCHANDISE_CLOTHING_AND_ACCESSORIES,
288,19.03,Sephora,checking,shopping,GENERAL_MERCHANDISE_CLOTHING_AND_ACCESSORIES,
287,29.84,Elliott Bay Book Co,cfu,shopping,GENERAL_MERCHANDISE_CLOTHING_AND_ACCESSORIES,
285,26.09,Amazon,cfu,shopping,GENERAL_MERCHANDISE_CLOTHING_AND_ACCESSORIES,
284,38.48,Amazon,checking,shopping,GENERAL_MERCHANDISE_CLOTHING_AND_ACCESSORIES,
282,17.22,Nordstrom,sofi2,shopping,GENERAL_MERCHANDISE_CLOTHING_AND_ACCESSORIES,
280,37.86,Elliott Bay Book Co,sofi2,shopping,GENERAL_MERCHANDISE_CLOTHING_AND_ACCESSORIES,
278,51.91,Glossier,cfu,shopping,GENERAL_MERCHANDISE_CLOTHING_AND_ACCESSORIES,
276,27.09,Uniqlo,checking,shopping,GENERAL_MERCHANDISE_CLOTHING_AND_ACCESSORIES,
273,57.62,Amazon,cfu,shopping,GENERAL_MERCHANDISE_CLOTHING_AND_ACCESSORIES,
271,47.31,REI,checking,shopping,GENERAL_MERCHANDISE_CLOTHING_AND_ACCESSORIES,
268,33.07,REI,sofi2,shopping,GENERAL_MERCHANDISE_CLOTHING_AND_ACCESSORIES,
267,20.97,REI,checking,shopping,GENERAL_MERCHANDISE_CLOTHING_AND_ACCESSORIES,
265,34.20,Glossier,sofi2,shopping,GENERAL_MERCHANDISE_CLOTHING_AND_ACCESSORIES,
264,20.08,Uniqlo,cfu,shopping,GENERAL_MERCHANDISE_CLOTHING_AND_ACCESSORIES,
262,45.18,Uniqlo,checking,shopping,GENERAL_MERCHANDISE_CLOTHING_AND_ACCESSORIES,
260,18.23,Glossier,sofi2,shopping,GENERAL_MERCHANDISE_CLOTHING_AND_ACCESSORIES,
259,27.02,Uniqlo,checking,shopping,GENERAL_MERCHANDISE_CLOTHING_AND_ACCESSORIES,
257,17.23,Glossier,checking,shopping,GENERAL_MERCHANDISE_CLOTHING_AND_ACCESSORIES,
256,17.65,REI,sofi2,shopping,GENERAL_MERCHANDISE_CLOTHING_AND_ACCESSORIES,
255,23.96,REI,checking,shopping,GENERAL_MERCHANDISE_CLOTHING_AND_ACCESSORIES,
253,59.03,REI,sofi2,shopping,GENERAL_MERCHANDISE_CLOTHING_AND_ACCESSORIES,
250,17.86,Nordstrom,checking,shopping,GENERAL_MERCHANDISE_CLOTHING_AND_ACCESSORIES,
249,21.37,Sephora,checking,shopping,GENERAL_MERCHANDISE_CLOTHING_AND_ACCESSORIES,
248,17.63,Uniqlo,cfu,shopping,GENERAL_MERCHANDISE_CLOTHING_AND_ACCESSORIES,
246,41.48,Uniqlo,sofi2,shopping,GENERAL_MERCHANDISE_CLOTHING_AND_ACCESSORIES,
245,16.88,Uniqlo,sofi2,shopping,GENERAL_MERCHANDISE_CLOTHING_AND_ACCESSORIES,
243,38.83,Target,cfu,shopping,GENERAL_MERCHANDISE_CLOTHING_AND_ACCESSORIES,
241,24.31,Sephora,cfu,shopping,GENERAL_MERCHANDISE_CLOTHING_AND_ACCESSORIES,
240,34.82,Uniqlo,sofi2,shopping,GENERAL_MERCHANDISE_CLOTHING_AND_ACCESSORIES,
237,71.63,Uniqlo,cfu,shopping,GENERAL_MERCHANDISE_CLOTHING_AND_ACCESSORIES,
234,17.90,REI,checking,shopping,GENERAL_MERCHANDISE_CLOTHING_AND_ACCESSORIES,
232,54.78,Elliott Bay Book Co,sofi2,shopping,GENERAL_MERCHANDISE_CLOTHING_AND_ACCESSORIES,
229,67.17,Glossier,sofi2,shopping,GENERAL_MERCHANDISE_CLOTHING_AND_ACCESSORIES,
226,30.61,Nordstrom,checking,shopping,GENERAL_MERCHANDISE_CLOTHING_AND_ACCESSORIES,
224,47.12,Uniqlo,sofi2,shopping,GENERAL_MERCHANDISE_CLOTHING_AND_ACCESSORIES,
222,51.35,Sephora,checking,shopping,GENERAL_MERCHANDISE_CLOTHING_AND_ACCESSORIES,
219,40.89,Amazon,cfu,shopping,GENERAL_MERCHANDISE_CLOTHING_AND_ACCESSORIES,
218,19.44,Target,cfu,shopping,GENERAL_MERCHANDISE_CLOTHING_AND_ACCESSORIES,
216,34.05,Elliott Bay Book Co,cfu,shopping,GENERAL_MERCHANDISE_CLOTHING_AND_ACCESSORIES,
215,18.29,Elliott Bay Book Co,sofi2,shopping,GENERAL_MERCHANDISE_CLOTHING_AND_ACCESSORIES,
214,16.86,Uniqlo,cfu,shopping,GENERAL_MERCHANDISE_CLOTHING_AND_ACCESSORIES,
212,44.34,Uniqlo,cfu,shopping,GENERAL_MERCHANDISE_CLOTHING_AND_ACCESSORIES,
211,16.93,Sephora,sofi2,shopping,GENERAL_MERCHANDISE_CLOTHING_AND_ACCESSORIES,
210,17.18,Nordstrom,cfu,shopping,GENERAL_MERCHANDISE_CLOTHING_AND_ACCESSORIES,
209,17.52,Nordstrom,cfu,shopping,GENERAL_MERCHANDISE_CLOTHING_AND_ACCESSORIES,
208,17.06,Nordstrom,checking,shopping,GENERAL_MERCHANDISE_CLOTHING_AND_ACCESSORIES,
207,16.98,Elliott Bay Book Co,cfu,shopping,GENERAL_MERCHANDISE_CLOTHING_AND_ACCESSORIES,
205,67.00,Amazon,cfu,shopping,GENERAL_MERCHANDISE_CLOTHING_AND_ACCESSORIES,
202,57.15,Target,checking,shopping,GENERAL_MERCHANDISE_CLOTHING_AND_ACCESSORIES,
200,21.88,Elliott Bay Book Co,cfu,shopping,GENERAL_MERCHANDISE_CLOTHING_AND_ACCESSORIES,
199,23.34,Uniqlo,cfu,shopping,GENERAL_MERCHANDISE_CLOTHING_AND_ACCESSORIES,
198,54.49,REI,sofi2,shopping,GENERAL_MERCHANDISE_CLOTHING_AND_ACCESSORIES,
195,47.85,Target,checking,shopping,GENERAL_MERCHANDISE_CLOTHING_AND_ACCESSORIES,
194,18.58,Target,sofi2,shopping,GENERAL_MERCHANDISE_CLOTHING_AND_ACCESSORIES,
193,27.73,Target,cfu,shopping,GENERAL_MERCHANDISE_CLOTHING_AND_ACCESSORIES,
191,58.81,REI,checking,shopping,GENERAL_MERCHANDISE_CLOTHING_AND_ACCESSORIES,
188,65.09,Uniqlo,sofi2,shopping,GENERAL_MERCHANDISE_CLOTHING_AND_ACCESSORIES,
186,23.07,REI,cfu,shopping,GENERAL_MERCHANDISE_CLOTHING_AND_ACCESSORIES,
185,17.46,Target,cfu,shopping,GENERAL_MERCHANDISE_CLOTHING_AND_ACCESSORIES,
184,31.26,REI,cfu,shopping,GENERAL_MERCHANDISE_CLOTHING_AND_ACCESSORIES,
181,57.94,Elliott Bay Book Co,sofi2,shopping,GENERAL_MERCHANDISE_CLOTHING_AND_ACCESSORIES,
180,22.99,Target,checking,shopping,GENERAL_MERCHANDISE_CLOTHING_AND_ACCESSORIES,
177,67.61,Nordstrom,checking,shopping,GENERAL_MERCHANDISE_CLOTHING_AND_ACCESSORIES,
175,42.37,Sephora,cfu,shopping,GENERAL_MERCHANDISE_CLOTHING_AND_ACCESSORIES,
173,25.07,Sephora,checking,shopping,GENERAL_MERCHANDISE_CLOTHING_AND_ACCESSORIES,
171,55.80,Glossier,cfu,shopping,GENERAL_MERCHANDISE_CLOTHING_AND_ACCESSORIES,
169,37.49,Sephora,checking,shopping,GENERAL_MERCHANDISE_CLOTHING_AND_ACCESSORIES,
168,38.75,Target,sofi2,shopping,GENERAL_MERCHANDISE_CLOTHING_AND_ACCESSORIES,
166,24.70,Sephora,sofi2,shopping,GENERAL_MERCHANDISE_CLOTHING_AND_ACCESSORIES,
165,18.50,Nordstrom,cfu,shopping,GENERAL_MERCHANDISE_CLOTHING_AND_ACCESSORIES,
163,55.88,Uniqlo,sofi2,shopping,GENERAL_MERCHANDISE_CLOTHING_AND_ACCESSORIES,
161,21.62,Elliott Bay Book Co,checking,shopping,GENERAL_MERCHANDISE_CLOTHING_AND_ACCESSORIES,
161,19.87,Elliott Bay Book Co,sofi2,shopping,GENERAL_MERCHANDISE_CLOTHING_AND_ACCESSORIES,
159,51.89,Sephora,sofi2,shopping,GENERAL_MERCHANDISE_CLOTHING_AND_ACCESSORIES,
157,37.52,Amazon,checking,shopping,GENERAL_MERCHANDISE_CLOTHING_AND_ACCESSORIES,
155,37.90,Sephora,cfu,shopping,GENERAL_MERCHANDISE_CLOTHING_AND_ACCESSORIES,
153,31.46,Nordstrom,sofi2,shopping,GENERAL_MERCHANDISE_CLOTHING_AND_ACCESSORIES,
152,17.70,REI,cfu,shopping,GENERAL_MERCHANDISE_CLOTHING_AND_ACCESSORIES,
151,38.10,Nordstrom,sofi2,shopping,GENERAL_MERCHANDISE_CLOTHING_AND_ACCESSORIES,
149,23.51,Uniqlo,sofi2,shopping,GENERAL_MERCHANDISE_CLOTHING_AND_ACCESSORIES,
148,44.48,Elliott Bay Book Co,checking,shopping,GENERAL_MERCHANDISE_CLOTHING_AND_ACCESSORIES,
145,62.51,Target,checking,shopping,GENERAL_MERCHANDISE_CLOTHING_AND_ACCESSORIES,
142,39.64,Glossier,checking,shopping,GENERAL_MERCHANDISE_CLOTHING_AND_ACCESSORIES,
140,17.12,Glossier,checking,shopping,GENERAL_MERCHANDISE_CLOTHING_AND_ACCESSORIES,
138,49.77,Amazon,checking,shopping,GENERAL_MERCHANDISE_CLOTHING_AND_ACCESSORIES,
136,32.51,Elliott Bay Book Co,checking,shopping,GENERAL_MERCHANDISE_CLOTHING_AND_ACCESSORIES,
134,43.40,Nordstrom,checking,shopping,GENERAL_MERCHANDISE_CLOTHING_AND_ACCESSORIES,
132,27.00,Sephora,checking,shopping,GENERAL_MERCHANDISE_CLOTHING_AND_ACCESSORIES,
129,60.55,Nordstrom,sofi2,shopping,GENERAL_MERCHANDISE_CLOTHING_AND_ACCESSORIES,
127,31.60,Uniqlo,cfu,shopping,GENERAL_MERCHANDISE_CLOTHING_AND_ACCESSORIES,
124,66.04,Target,cfu,shopping,GENERAL_MERCHANDISE_CLOTHING_AND_ACCESSORIES,
121,47.83,Elliott Bay Book Co,cfu,shopping,GENERAL_MERCHANDISE_CLOTHING_AND_ACCESSORIES,
118,62.58,Nordstrom,cfu,shopping,GENERAL_MERCHANDISE_CLOTHING_AND_ACCESSORIES,
115,17.80,Amazon,cfu,shopping,GENERAL_MERCHANDISE_CLOTHING_AND_ACCESSORIES,
113,58.78,Nordstrom,checking,shopping,GENERAL_MERCHANDISE_CLOTHING_AND_ACCESSORIES,
111,21.37,Glossier,cfu,shopping,GENERAL_MERCHANDISE_CLOTHING_AND_ACCESSORIES,
110,19.12,Uniqlo,sofi2,shopping,GENERAL_MERCHANDISE_CLOTHING_AND_ACCESSORIES,
109,18.44,Nordstrom,cfu,shopping,GENERAL_MERCHANDISE_CLOTHING_AND_ACCESSORIES,
108,28.00,Amazon,checking,shopping,GENERAL_MERCHANDISE_CLOTHING_AND_ACCESSORIES,
105,67.43,Nordstrom,cfu,shopping,GENERAL_MERCHANDISE_CLOTHING_AND_ACCESSORIES,
102,42.33,Amazon,cfu,shopping,GENERAL_MERCHANDISE_CLOTHING_AND_ACCESSORIES,
100,30.78,Target,checking,shopping,GENERAL_MERCHANDISE_CLOTHING_AND_ACCESSORIES,
98,52.95,Elliott Bay Book Co,checking,shopping,GENERAL_MERCHANDISE_CLOTHING_AND_ACCESSORIES,
96,22.60,REI,sofi2,shopping,GENERAL_MERCHANDISE_CLOTHING_AND_ACCESSORIES,
95,17.58,Sephora,checking,shopping,GENERAL_MERCHANDISE_CLOTHING_AND_ACCESSORIES,
94,17.34,Amazon,sofi2,shopping,GENERAL_MERCHANDISE_CLOTHING_AND_ACCESSORIES,
93,40.43,Glossier,checking,shopping,GENERAL_MERCHANDISE_CLOTHING_AND_ACCESSORIES,
91,26.69,Sephora,checking,shopping,GENERAL_MERCHANDISE_CLOTHING_AND_ACCESSORIES,
90,18.79,Elliott Bay Book Co,cfu,shopping,GENERAL_MERCHANDISE_CLOTHING_AND_ACCESSORIES,
89,17.84,Uniqlo,checking,shopping,GENERAL_MERCHANDISE_CLOTHING_AND_ACCESSORIES,
88,28.09,Nordstrom,cfu,shopping,GENERAL_MERCHANDISE_CLOTHING_AND_ACCESSORIES,
87,20.47,Amazon,sofi2,shopping,GENERAL_MERCHANDISE_CLOTHING_AND_ACCESSORIES,
85,50.70,Sephora,cfu,shopping,GENERAL_MERCHANDISE_CLOTHING_AND_ACCESSORIES,
82,71.78,Nordstrom,cfu,shopping,GENERAL_MERCHANDISE_CLOTHING_AND_ACCESSORIES,
80,18.64,Uniqlo,sofi2,shopping,GENERAL_MERCHANDISE_CLOTHING_AND_ACCESSORIES,
79,23.38,Elliott Bay Book Co,checking,shopping,GENERAL_MERCHANDISE_CLOTHING_AND_ACCESSORIES,
78,31.39,Nordstrom,sofi2,shopping,GENERAL_MERCHANDISE_CLOTHING_AND_ACCESSORIES,
76,67.80,Elliott Bay Book Co,cfu,shopping,GENERAL_MERCHANDISE_CLOTHING_AND_ACCESSORIES,
73,36.29,Amazon,sofi2,shopping,GENERAL_MERCHANDISE_CLOTHING_AND_ACCESSORIES,
72,21.99,Glossier,checking,shopping,GENERAL_MERCHANDISE_CLOTHING_AND_ACCESSORIES,
71,18.16,Nordstrom,cfu,shopping,GENERAL_MERCHANDISE_CLOTHING_AND_ACCESSORIES,
70,17.22,REI,cfu,shopping,GENERAL_MERCHANDISE_CLOTHING_AND_ACCESSORIES,
69,25.73,Nordstrom,cfu,shopping,GENERAL_MERCHANDISE_CLOTHING_AND_ACCESSORIES,
68,23.82,Uniqlo,sofi2,shopping,GENERAL_MERCHANDISE_CLOTHING_AND_ACCESSORIES,
67,33.69,Target,sofi2,shopping,GENERAL_MERCHANDISE_CLOTHING_AND_ACCESSORIES,
64,73.03,Target,sofi2,shopping,GENERAL_MERCHANDISE_CLOTHING_AND_ACCESSORIES,
62,19.05,Glossier,sofi2,shopping,GENERAL_MERCHANDISE_CLOTHING_AND_ACCESSORIES,
61,24.16,Elliott Bay Book Co,checking,shopping,GENERAL_MERCHANDISE_CLOTHING_AND_ACCESSORIES,
60,37.46,Nordstrom,checking,shopping,GENERAL_MERCHANDISE_CLOTHING_AND_ACCESSORIES,
58,16.84,Uniqlo,sofi2,shopping,GENERAL_MERCHANDISE_CLOTHING_AND_ACCESSORIES,
57,48.58,Sephora,checking,shopping,GENERAL_MERCHANDISE_CLOTHING_AND_ACCESSORIES,
53,35.88,Glossier,sofi2,shopping,GENERAL_MERCHANDISE_CLOTHING_AND_ACCESSORIES,
45,42.29,Sephora,checking,shopping,GENERAL_MERCHANDISE_CLOTHING_AND_ACCESSORIES,
43,25.85,Elliott Bay Book Co,checking,shopping,GENERAL_MERCHANDISE_CLOTHING_AND_ACCESSORIES,
42,30.35,Uniqlo,cfu,shopping,GENERAL_MERCHANDISE_CLOTHING_AND_ACCESSORIES,
41,17.30,Uniqlo,checking,shopping,GENERAL_MERCHANDISE_CLOTHING_AND_ACCESSORIES,
39,24.30,Target,checking,shopping,GENERAL_MERCHANDISE_CLOTHING_AND_ACCESSORIES,
37,56.11,Uniqlo,sofi2,shopping,GENERAL_MERCHANDISE_CLOTHING_AND_ACCESSORIES,
35,16.82,REI,checking,shopping,GENERAL_MERCHANDISE_CLOTHING_AND_ACCESSORIES,
34,16.80,Amazon,checking,shopping,GENERAL_MERCHANDISE_CLOTHING_AND_ACCESSORIES,
32,55.61,Glossier,sofi2,shopping,GENERAL_MERCHANDISE_CLOTHING_AND_ACCESSORIES,
29,57.38,Amazon,sofi2,shopping,GENERAL_MERCHANDISE_CLOTHING_AND_ACCESSORIES,
12,59.38,Elliott Bay Book Co,sofi2,shopping,GENERAL_MERCHANDISE_CLOTHING_AND_ACCESSORIES,
10,24.74,Sephora,checking,shopping,GENERAL_MERCHANDISE_CLOTHING_AND_ACCESSORIES,
9,29.14,Uniqlo,checking,shopping,GENERAL_MERCHANDISE_CLOTHING_AND_ACCESSORIES,
7,20.14,Elliott Bay Book Co,cfu,shopping,GENERAL_MERCHANDISE_CLOTHING_AND_ACCESSORIES,
5,47.16,Nordstrom,sofi2,shopping,GENERAL_MERCHANDISE_CLOTHING_AND_ACCESSORIES,
2,60.96,REI,checking,shopping,GENERAL_MERCHANDISE_CLOTHING_AND_ACCESSORIES,
0,29.19,Elliott Bay Book Co,checking,shopping,GENERAL_MERCHANDISE_CLOTHING_AND_ACCESSORIES,
425,13.63,MoPOP,cfu,entertainment,ENTERTAINMENT_MUSIC_AND_AUDIO,
